"id","name","price","stock","description","category","mainImageName","variantImages"
7783,"Kristal Taş İşlemeli Çiçek Desenli Saten Abiye Elbise","5999.99",36,"","İndirimli Ürünler","",""
7784,"25245 ODRELLA","10499",90,"Nebim Kod: 26Y00425245","Diğer","",""
7785,"25252 ODRELLA","8899",280,"Nebim Kod: 26Y00425252","Diğer","",""
7786,"25296 ODRELLA","11499",120,"Nebim Kod: 26Y00425296","Diğer","",""
7787,"25299 ODRELLA","9399",60,"Nebim Kod: 26Y00425299","Diğer","",""
7788,"25321 ODRELLA","9399",60,"Nebim Kod: 26Y00425321","Diğer","",""
7789,"25342 ODRELLA","8249",60,"Nebim Kod: 26Y00425342","Diğer","",""
7790,"25370B ODRELLA","6649",10,"Nebim Kod: 26Y00425370BBRD44","Diğer","",""
7791,"25370B ODRELLA","6649",10,"Nebim Kod: 26Y00425370BBRD46","Diğer","",""
7792,"25370B ODRELLA","6649",10,"Nebim Kod: 26Y00425370BSYH44","Diğer","",""
7793,"25370B ODRELLA","6649",10,"Nebim Kod: 26Y00425370BSYH46","Diğer","",""
7794,"25372 ODRELLA","8899",60,"Nebim Kod: 26Y00425372","Diğer","",""
7795,"25375 ODRELLA","13499",90,"Nebim Kod: 26Y00425375","Diğer","",""
7796,"400 ODRELLA","3399",30,"Nebim Kod: 26Y004400","Diğer","",""
7797,"401 ODRELLA","1650",30,"Nebim Kod: 26Y004401","Diğer","",""
7798,"402 ODRELLA","2999",10,"Nebim Kod: 26Y004402","Diğer","",""
7799,"403 ODRELLA","2249",20,"Nebim Kod: 26Y004403","Diğer","",""
7800,"404 ODRELLA","3999",20,"Nebim Kod: 26Y004404","Diğer","",""
7801,"406 ODRELLA","3399",20,"Nebim Kod: 26Y004406","Diğer","",""
7802,"408 ODRELLA","3399",20,"Nebim Kod: 26Y004408","Diğer","",""
7803,"411 ODRELLA","3499",20,"Nebim Kod: 26Y004411","Diğer","",""
7804,"414 ODRELLA","1899",20,"Nebim Kod: 26Y004414","Diğer","",""
7805,"416 ODRELLA","3599",20,"Nebim Kod: 26Y004416","Diğer","",""
7806,"425 ODRELLA","4399",20,"Nebim Kod: 26Y004425","Diğer","",""
7807,"427 ODRELLA","2499",10,"Nebim Kod: 26Y004427","Diğer","",""
7808,"428 ODRELLA","3999",20,"Nebim Kod: 26Y004428","Diğer","",""
7809,"429 ODRELLA","2499",20,"Nebim Kod: 26Y004429","Diğer","",""
7810,"7808 ODRELLA","8499",60,"Nebim Kod: 26Y0047808","Diğer","",""
7811,"7814 ODRELLA","6899",60,"Nebim Kod: 26Y0047814","Diğer","",""
7812,"7816 ODRELLA","5699",60,"Nebim Kod: 26Y0047816","Diğer","",""
7813,"7817 ODRELLA","8999",90,"Nebim Kod: 26Y0047817","Diğer","",""
7814,"7822 ODRELLA","8499",60,"Nebim Kod: 26Y0047822","Diğer","",""
7815,"7834 ODRELLA","9999",100,"Nebim Kod: 26Y0047834","Diğer","",""
7816,"7860 ODRELLA","9499",150,"Nebim Kod: 26Y0047860","Diğer","",""
7817,"7882 ODRELLA","9199",40,"Nebim Kod: 26Y0047882","Diğer","",""
7818,"7893 ODRELLA","7499",50,"Nebim Kod: 26Y0047893","Diğer","",""
7819,"7895 ODRELLA","12899",30,"Nebim Kod: 26Y0047895","Diğer","",""
7820,"7896 ODRELLA","12899",30,"Nebim Kod: 26Y0047896","Diğer","",""
7821,"7908 ODRELLA","12899",90,"Nebim Kod: 26Y0047908","Diğer","",""
7822,"7919 ODRELLA","13699",90,"Nebim Kod: 26Y0047919","Diğer","",""
7823,"7925 ODRELLA","7199",30,"Nebim Kod: 26Y0047925","Diğer","",""
7824,"7935 ODRELLA","13699",30,"Nebim Kod: 26Y0047935","Diğer","",""
7825,"7946 ODRELLA","8199",80,"Nebim Kod: 26Y0047946","Diğer","",""
7826,"7950 ODRELLA","7799",110,"Nebim Kod: 26Y0047950","Diğer","",""
7827,"7972 ODRELLA","14299",90,"Nebim Kod: 26Y0047972","Diğer","",""
7828,"7994 ODRELLA","8499",20,"Nebim Kod: 26Y0047994","Diğer","",""
7829,"8006 ODRELLA","8999",150,"Nebim Kod: 26Y0048006","Diğer","",""
7830,"8012 ODRELLA","9499",90,"Nebim Kod: 26Y0048012","Diğer","",""
7831,"8128 ODRELLA","10249",60,"Nebim Kod: 26Y0048128","Diğer","",""
7832,"8131 ODRELLA","11999",20,"Nebim Kod: 26Y0048131","Diğer","",""
7833,"8132 ODRELLA","10499",120,"Nebim Kod: 26Y0048132","Diğer","",""
7834,"8137 ODRELLA","12199",90,"Nebim Kod: 26Y0048137","Diğer","",""
7835,"8155 ODRELLA","11149",120,"Nebim Kod: 26Y0048155","Diğer","",""
7836,"8157 ODRELLA","11899",60,"Nebim Kod: 26Y0048157","Diğer","",""
7837,"8157B ODRELLA","18999",40,"Nebim Kod: 26Y0048157B","Diğer","",""
7838,"8161 ODRELLA","11499",90,"Nebim Kod: 26Y0048161","Diğer","",""
7839,"8177 ODRELLA","12899",30,"Nebim Kod: 26Y0048177","Diğer","",""
7840,"8180 ODRELLA","12899",90,"Nebim Kod: 26Y0048180","Diğer","",""
7841,"8181 ODRELLA","10999",90,"Nebim Kod: 26Y0048181","Diğer","",""
7842,"8182 ODRELLA","12899",90,"Nebim Kod: 26Y0048182","Diğer","",""
7843,"8194 ODRELLA","10399",60,"Nebim Kod: 26Y0048194","Diğer","",""
7844,"8198 ODRELLA","12199",60,"Nebim Kod: 26Y0048198","Diğer","",""
7845,"8202 ODRELLA","12699",90,"Nebim Kod: 26Y0048202","Diğer","",""
7846,"8205 ODRELLA","13649",90,"Nebim Kod: 26Y0048205","Diğer","",""
7847,"8208 ODRELLA","12699",30,"Nebim Kod: 26Y0048208","Diğer","",""
7848,"8209 ODRELLA","12599",60,"Nebim Kod: 26Y0048209","Diğer","",""
7849,"8218 ODRELLA","12199",60,"Nebim Kod: 26Y0048218","Diğer","",""
7850,"8226 ODRELLA","17899",90,"Nebim Kod: 26Y0048226","Diğer","",""
7851,"8237 ODRELLA","16749",60,"Nebim Kod: 26Y0048237","Diğer","",""
7852,"8238 ODRELLA","16749",60,"Nebim Kod: 26Y0048238","Diğer","",""
7853,"53953 MAXRA GOVANA","34449",40,"Nebim Kod: 26Y00653953","Diğer","",""
7854,"54553 MAXRA GOVANA","30499",50,"Nebim Kod: 26Y00654553","Diğer","",""
7855,"54753 MAXRA GOVANA","11499",120,"Nebim Kod: 26Y00654753","Diğer","",""
7856,"55097 MAXRA GOVANA","11999",40,"Nebim Kod: 26Y00655097","Diğer","",""
7857,"55472 MAXRA GOVANA","19299",50,"Nebim Kod: 26Y00655472","Diğer","",""
7858,"55814 MAXRA GOVANA","9649",40,"Nebim Kod: 26Y00655814","Diğer","",""
7859,"56149 MAXRA GOVANA","17099",30,"Nebim Kod: 26Y00656149","Diğer","",""
7860,"56355 MAXRA GOVANA","17099",40,"Nebim Kod: 26Y00656355","Diğer","",""
7861,"56395 MAXRA GOVANA","21999",90,"Nebim Kod: 26Y00656395","Diğer","",""
7862,"56430 MAXRA GOVANA","10399",80,"Nebim Kod: 26Y00656430","Diğer","",""
7863,"56460 MAXRA GOVANA","10999",100,"Nebim Kod: 26Y00656460","Diğer","",""
7864,"56515 MAXRA GOVANA","15899",70,"Nebim Kod: 26Y00656515","Diğer","",""
7865,"56538 MAXRA GOVANA","11999",130,"Nebim Kod: 26Y00656538","Diğer","",""
7866,"56548 MAXRA GOVANA","9499",120,"Nebim Kod: 26Y00656548","Diğer","",""
7867,"56562 MAXRA GOVANA","8549",60,"Nebim Kod: 26Y00656562","Diğer","",""
7868,"56570 MAXRA GOVANA","8549",60,"Nebim Kod: 26Y00656570","Diğer","",""
7869,"56574 MAXRA GOVANA","12799",90,"Nebim Kod: 26Y00656574","Diğer","",""
7870,"56604 MAXRA GOVANA","10999",30,"Nebim Kod: 26Y00656604","Diğer","",""
7871,"56605 MAXRA GOVANA","9149",120,"Nebim Kod: 26Y00656605","Diğer","",""
7872,"56635 MAXRA GOVANA","15899",150,"Nebim Kod: 26Y00656635","Diğer","",""
7873,"56649 MAXRA GOVANA","12199",170,"Nebim Kod: 26Y00656649","Diğer","",""
7874,"56662 MAXRA GOVANA","13449",20,"Nebim Kod: 26Y00656662","Diğer","",""
7875,"56670 MAXRA GOVANA","19549",70,"Nebim Kod: 26Y00656670","Diğer","",""
7876,"56676 MAXRA GOVANNA","12799",70,"Nebim Kod: 26Y00656676","Diğer","",""
7877,"56721 MAXRA GOVANA","10399",80,"Nebim Kod: 26Y00656721","Diğer","",""
7878,"56737 MAXRA GOVANA","10749",60,"Nebim Kod: 26Y00656737","Diğer","",""
7879,"56750 MAXRA GOVANA","9399",150,"Nebim Kod: 26Y00656750","Diğer","",""
7880,"56815 MAXRA GOVANA","11599",90,"Nebim Kod: 26Y00656815","Diğer","",""
7881,"56853 MAXRA GOVANA","17099",120,"Nebim Kod: 26Y00656853","Diğer","",""
7882,"56891 MAXRA GOVANA","11599",90,"Nebim Kod: 26Y00656891","Diğer","",""
7883,"56973 MAXRA GOVANA","14049",40,"Nebim Kod: 26Y00656973","Diğer","",""
7884,"57007 MAXRA GOVANA","18949",30,"Nebim Kod: 26Y00657007","Diğer","",""
7885,"57011 MAXRA GOVANA","10999",40,"Nebim Kod: 26Y00657011","Diğer","",""
7886,"57090 MAXRA GOVANA","14649",60,"Nebim Kod: 26Y00657090","Diğer","",""
7887,"57091 MAXRA GOVANA","15899",160,"Nebim Kod: 26Y00657091","Diğer","",""
7888,"57108 MAXRA GOVANA","9149",50,"Nebim Kod: 26Y00657108","Diğer","",""
7889,"57367 MAXRA GOVANNA","22599",40,"Nebim Kod: 26Y00657367","Diğer","",""
7890,"57424 MAXRA GOVANNA","21899",40,"Nebim Kod: 26Y00657424","Diğer","",""
7891,"57564 MAXRA GOVANNA","23999",80,"Nebim Kod: 26Y00657564","Diğer","",""
7892,"57570 MAXRA GOVANNA","19599",40,"Nebim Kod: 26Y00657570","Diğer","",""
7893,"57579 MAXRA GOVANNA","23999",20,"Nebim Kod: 26Y00657579","Diğer","",""
7894,"57644 MAXRA GOVANNA","21899",30,"Nebim Kod: 26Y00657644","Diğer","",""
7895,"57646 MAXRA GOVANNA","16599",120,"Nebim Kod: 26Y00657646","Diğer","",""
7896,"0766 FOR COSTUME","9999",60,"Nebim Kod: 26Y0090766","Diğer","",""
7897,"0783 FOR COSTUME","10999",90,"Nebim Kod: 26Y0090783","Diğer","",""
7898,"0799 FOR COSTUME","10999",60,"Nebim Kod: 26Y0090799","Diğer","",""
7899,"0802 FOR COSTUME","11249",30,"Nebim Kod: 26Y0090802","Diğer","",""
7900,"0815 FOR COSTUME","11999",30,"Nebim Kod: 26Y0090815","Diğer","",""
7901,"0832 FOR COSTUME","9249",30,"Nebim Kod: 26Y0090832","Diğer","",""
7902,"10032 FOR COSTUME","9999",80,"Nebim Kod: 26Y00910032","Diğer","",""
7903,"10119 FOR COSTUME","10249",60,"Nebim Kod: 26Y00910119","Diğer","",""
7904,"10203 FOR COSTUME","11249",80,"Nebim Kod: 26Y00910203","Diğer","",""
7905,"10209 FOR COSTUME","13499",40,"Nebim Kod: 26Y00910209","Diğer","",""
7906,"10240 FOR COSTUME","11799",40,"Nebim Kod: 26Y00910240","Diğer","",""
7907,"10302 FOR COSTUME","11799",90,"Nebim Kod: 26Y00910302","Diğer","",""
7908,"10312 FOR COSTUME","9749",60,"Nebim Kod: 26Y00910312","Diğer","",""
7909,"10350 FOR COSTUME","10299",60,"Nebim Kod: 26Y00910350","Diğer","",""
7910,"10381 FOR COSTUME","10499",80,"Nebim Kod: 26Y00910381","Diğer","",""
7911,"10409 FOR COSTUME","10049",40,"Nebim Kod: 26Y00910409","Diğer","",""
7912,"9315 FOR COSTUME","12999",120,"Nebim Kod: 26Y0099315","Diğer","",""
7913,"9949 FOR COSTUME","9999",80,"Nebim Kod: 26Y0099949","Diğer","",""
7914,"9977 FOR COSTUME","9499",120,"Nebim Kod: 26Y0099977","Diğer","",""
7915,"9983 FOR COSTUME","13999",30,"Nebim Kod: 26Y0099983","Diğer","",""
7916,"2339 POZDA POZ","5849",120,"Nebim Kod: 26Y0162339","Diğer","",""
7917,"2514 POZDA POZ","7349",40,"Nebim Kod: 26Y0162514","Diğer","",""
7918,"2534 POZDA POZ","7349",60,"Nebim Kod: 26Y0162534","Diğer","",""
7919,"2548 POZDA POZ","8849",60,"Nebim Kod: 26Y0162548","Diğer","",""
7920,"2574 POZDA POZ","11249",60,"Nebim Kod: 26Y0162574","Diğer","",""
7921,"2577 POZDA POZ","11849",60,"Nebim Kod: 26Y0162577","Diğer","",""
7922,"2580 POZDA POZ","8249",60,"Nebim Kod: 26Y0162580","Diğer","",""
7923,"3324 POZDA POZ","7049",40,"Nebim Kod: 26Y0163324","Diğer","",""
7924,"3350 POZDA POZ","4499",80,"Nebim Kod: 26Y0163350","Diğer","",""
7925,"3351 POZDA POZ","7499",20,"Nebim Kod: 26Y0163351","Diğer","",""
7926,"3352 POZDA POZ","7499",40,"Nebim Kod: 26Y0163352","Diğer","",""
7927,"3354 POZDA POZ","7049",40,"Nebim Kod: 26Y0163354","Diğer","",""
7928,"3357 POZDA POZ","5749",60,"Nebim Kod: 26Y0163357","Diğer","",""
7929,"3359 POZDA POZ","5749",60,"Nebim Kod: 26Y0163359","Diğer","",""
7930,"3360 POZDA POZ","4899",40,"Nebim Kod: 26Y0163360","Diğer","",""
7931,"3361 POZDA POZ","3749",60,"Nebim Kod: 26Y0163361","Diğer","",""
7932,"3363 POZDA POZ","4899",60,"Nebim Kod: 26Y0163363","Diğer","",""
7933,"3364 POZDA POZ","4899",60,"Nebim Kod: 26Y0163364","Diğer","",""
7934,"3366 POZDA POZ","4499",60,"Nebim Kod: 26Y0163366","Diğer","",""
7935,"3367 POZDA POZ","5499",60,"Nebim Kod: 26Y0163367","Diğer","",""
7936,"3371 POZDA POZ","4379",60,"Nebim Kod: 26Y0163371","Diğer","",""
7937,"3373 POZDA POZ","6249",80,"Nebim Kod: 26Y0163373","Diğer","",""
7938,"3374 POZDA POZ","5629",60,"Nebim Kod: 26Y0163374","Diğer","",""
7939,"3376 POZDA POZ","5629",80,"Nebim Kod: 26Y0163376","Diğer","",""
7940,"3378 POZDA POZ","4899",60,"Nebim Kod: 26Y0163378","Diğer","",""
7941,"3388 POZDA POZ","4899",60,"Nebim Kod: 26Y0163388","Diğer","",""
7942,"3391 POZDA POZ","6249",60,"Nebim Kod: 26Y0163391","Diğer","",""
7943,"3392 POZDA POZ","4249",60,"Nebim Kod: 26Y0163392","Diğer","",""
7944,"4030 POZDA POZ","5549",120,"Nebim Kod: 26Y0164030","Diğer","",""
7945,"4041 POZDA POZ","8249",60,"Nebim Kod: 26Y0164041","Diğer","",""
7946,"4050 POZDA POZ","6299",40,"Nebim Kod: 26Y0164050","Diğer","",""
7947,"4051 POZDA POZ","5549",90,"Nebim Kod: 26Y0164051","Diğer","",""
7948,"4060 POZDA POZ","6749",90,"Nebim Kod: 26Y0164060","Diğer","",""
7949,"4063 POZDA POZ","4899",60,"Nebim Kod: 26Y0164063","Diğer","",""
7950,"4067 POZDA POZ","9749",50,"Nebim Kod: 26Y0164067","Diğer","",""
7951,"4068 POZDA POZ","11249",60,"Nebim Kod: 26Y0164068","Diğer","",""
7952,"5002 POZDA POZ","8249",60,"Nebim Kod: 26Y0165002","Diğer","",""
7953,"7101 POZDA POZ","8549",20,"Nebim Kod: 26Y0167101","Diğer","",""
7954,"7103 POZDA POZ","10499",20,"Nebim Kod: 26Y0167103","Diğer","",""
7955,"7107 POZDA POZ","8549",20,"Nebim Kod: 26Y0167107","Diğer","",""
7956,"8026 POZDA POZ","14849",50,"Nebim Kod: 26Y0168026","Diğer","",""
7957,"8029 POZDA POZ","14849",60,"Nebim Kod: 26Y0168029","Diğer","",""
7958,"8031 POZDA POZ","14849",60,"Nebim Kod: 26Y0168031","Diğer","",""
7959,"8032 POZDA POZ","16499",90,"Nebim Kod: 26Y0168032","Diğer","",""
7960,"8034 POZDA POZ","16499",40,"Nebim Kod: 26Y0168034","Diğer","",""
7961,"8040 POZDA POZ","17399",20,"Nebim Kod: 26Y0168040","Diğer","",""
7962,"5025 ALİNCE","7999",80,"Nebim Kod: 26Y0185025","Diğer","",""
7963,"5025K ALİNCE","7999",80,"Nebim Kod: 26Y0185025K","Diğer","",""
7964,"5025K ALİNCE","7999",40,"Nebim Kod: 26Y0185025k","Diğer","",""
7965,"5101 ALİNÇE","6249",120,"Nebim Kod: 26Y0185101","Diğer","",""
7966,"5102 ALİNÇE","6749",80,"Nebim Kod: 26Y0185102","Diğer","",""
7967,"5103 ALİNÇE","5499",80,"Nebim Kod: 26Y0185103","Diğer","",""
7968,"5107 ALİNÇE","5499",80,"Nebim Kod: 26Y0185107","Diğer","",""
7969,"5110 ALİNÇE","5499",120,"Nebim Kod: 26Y0185110","Diğer","",""
7970,"5112 ALİNÇE","6249",120,"Nebim Kod: 26Y0185112","Diğer","",""
7971,"5116 ALİNÇE","5749",120,"Nebim Kod: 26Y0185116","Diğer","",""
7972,"5118 ALİNÇE","5999",80,"Nebim Kod: 26Y0185118","Diğer","",""
7973,"5119 ALİNÇE","5999",120,"Nebim Kod: 26Y0185119","Diğer","",""
7974,"5120 ALİNÇE","5999",120,"Nebim Kod: 26Y0185120","Diğer","",""
7975,"5121 ALİNÇE","7249",120,"Nebim Kod: 26Y0185121","Diğer","",""
7976,"5126 ALİNÇE","7249",120,"Nebim Kod: 26Y0185126","Diğer","",""
7977,"5127 ALİNÇE","6249",120,"Nebim Kod: 26Y0185127","Diğer","",""
7978,"5128 ALİNÇE","5499",80,"Nebim Kod: 26Y0185128","Diğer","",""
7979,"5129 ALİNÇE","5499",120,"Nebim Kod: 26Y0185129","Diğer","",""
7980,"5130 ALİNÇE","5749",80,"Nebim Kod: 26Y0185130","Diğer","",""
7981,"5131 ALİNÇE","5499",80,"Nebim Kod: 26Y0185131","Diğer","",""
7982,"5132 ALİNÇE","5499",160,"Nebim Kod: 26Y0185132","Diğer","",""
7983,"5135 ALİNÇE","6499",120,"Nebim Kod: 26Y0185135","Diğer","",""
7984,"5136 ALİNÇE","5499",40,"Nebim Kod: 26Y0185136","Diğer","",""
7985,"5137 ALİNÇE","5999",80,"Nebim Kod: 26Y0185137","Diğer","",""
7986,"5139 ALİNÇE","5499",120,"Nebim Kod: 26Y0185139","Diğer","",""
7987,"396 ÖMÜRİNN","17700",120,"Nebim Kod: 26Y021396","Diğer","",""
7988,"584 ÖMÜR İNN","23600",210,"Nebim Kod: 26Y021584","Diğer","",""
7989,"6009 RENGİN","10799",160,"Nebim Kod: 26Y0716009","Diğer","",""
7990,"6191 RENGİN","10799",120,"Nebim Kod: 26Y0716191","Diğer","",""
7991,"6340 RENGİN","10799",60,"Nebim Kod: 26Y0716340","Diğer","",""
7992,"6349 RENGİN","20599",100,"Nebim Kod: 26Y0716349","Diğer","",""
7993,"6353 RENGİN","17999",120,"Nebim Kod: 26Y0716353","Diğer","",""
7994,"6357 RENGİN","14599",40,"Nebim Kod: 26Y0716357","Diğer","",""
7995,"6378 RENGİN","7599",40,"Nebim Kod: 26Y0716378","Diğer","",""
7996,"6380 RENGİN","7599",80,"Nebim Kod: 26Y0716380","Diğer","",""
7997,"6387 RENGİN","13199",80,"Nebim Kod: 26Y0716387","Diğer","",""
7998,"6397 RENGİN","27899",80,"Nebim Kod: 26Y0716397","Diğer","",""
7999,"6402 RENGİN","29699",80,"Nebim Kod: 26Y0716402","Diğer","",""
8000,"7012 RENGİN","11699",80,"Nebim Kod: 26Y0717012","Diğer","",""
8001,"1819 EVVEL TEKSTİL","16099",90,"Nebim Kod: 26Y0801819","Diğer","",""
8002,"1836 EVVEL TEKSTİL","16799",60,"Nebim Kod: 26Y0801836","Diğer","",""
8003,"1859 EVVEL TEKSTİL","11599",90,"Nebim Kod: 26Y0801859","Diğer","",""
8004,"1932 EVVEL TEKSTİL","10699",120,"Nebim Kod: 26Y0801932","Diğer","",""
8005,"1944 EVVEL TEKSTİL","12299",90,"Nebim Kod: 26Y0801944","Diğer","",""
8006,"1951 EVVEL TEKSTİL","16099",60,"Nebim Kod: 26Y0801951","Diğer","",""
8007,"1963 EVVEL TEKSTİL","14399",30,"Nebim Kod: 26Y0801963","Diğer","",""
8008,"1971 EVVEL TEKSTİL","12299",120,"Nebim Kod: 26Y0801971","Diğer","",""
8009,"1976 EVVEL TEKSTİL","15549",90,"Nebim Kod: 26Y0801976","Diğer","",""
8010,"1978 EVVEL TEKSTİL","11949",60,"Nebim Kod: 26Y0801978","Diğer","",""
8011,"1979 EVVEL TEKSTİL","14399",60,"Nebim Kod: 26Y0801979","Diğer","",""
8012,"1992 EVVEL TEKSTİL","14849",30,"Nebim Kod: 26Y0801992","Diğer","",""
8013,"2006 EVVEL TEKSTİL","21699",90,"Nebim Kod: 26Y0802006","Diğer","",""
8014,"2025 EVVEL TEKSTİL","17099",30,"Nebim Kod: 26Y0802025","Diğer","",""
8015,"2040 EVVEL TEKSTİL","16099",60,"Nebim Kod: 26Y0802040","Diğer","",""
8016,"2043 EVVEL TEKSTİL","15649",100,"Nebim Kod: 26Y0802043","Diğer","",""
8017,"2049 EVVEL TEKSTİL","18599",40,"Nebim Kod: 26Y0802049","Diğer","",""
8018,"2050 EVVEL TEKSTİL","25299",40,"Nebim Kod: 26Y0802050","Diğer","",""
8019,"2056 EVVEL TEKSTİL","9699",60,"Nebim Kod: 26Y0802056","Diğer","",""
8020,"2063 EVVEL TEKSTİL","17549",120,"Nebim Kod: 26Y0802063","Diğer","",""
8021,"2074 EVVEL TEKSTİL","10699",30,"Nebim Kod: 26Y0802074","Diğer","",""
8022,"2076 EVVEL TEKSTİL","15649",120,"Nebim Kod: 26Y0802076","Diğer","",""
8023,"2089 EVVEL TEKSTİL","28899",60,"Nebim Kod: 26Y0802089","Diğer","",""
8024,"2124 EVVEL TEKSTİL","14099",60,"Nebim Kod: 26Y0802124","Diğer","",""
8025,"2156 EVVEL TEKSTİL","17549",60,"Nebim Kod: 26Y0802156","Diğer","",""
8026,"2173 EVVEL TEKSTİL","15649",90,"Nebim Kod: 26Y0802173","Diğer","",""
8027,"2204 EVVEL TEKSTİL","11149",60,"Nebim Kod: 26Y0802204","Diğer","",""
8028,"2209 EVVEL TEKSTİL","17899",30,"Nebim Kod: 26Y0802209","Diğer","",""
8029,"5062 DORİ DORCA","5799",150,"Nebim Kod: 26Y0895062","Diğer","",""
8030,"6030 DORİ DORCA","9299",50,"Nebim Kod: 26Y0896030","Diğer","",""
8031,"6103 DORİ DORCA","8799",30,"Nebim Kod: 26Y0896103","Diğer","",""
8032,"6133 DORİ DORCA","9299",80,"Nebim Kod: 26Y0896133","Diğer","",""
8033,"7036 DORİ DORCA","8799",60,"Nebim Kod: 26Y0897036","Diğer","",""
8034,"7050 DORİ DORCA","8799",50,"Nebim Kod: 26Y0897050","Diğer","",""
8035,"7053 DORİ DORCA","6299",30,"Nebim Kod: 26Y0897053","Diğer","",""
8036,"7057 DORİ DORCA","6299",60,"Nebim Kod: 26Y0897057","Diğer","",""
8037,"7065 DORİ DORCA","7499",60,"Nebim Kod: 26Y0897065","Diğer","",""
8038,"7121 DORİ DORCA","9299",60,"Nebim Kod: 26Y0897121","Diğer","",""
8039,"7122 DORİ DORCA","7499",30,"Nebim Kod: 26Y0897122","Diğer","",""
8040,"7132 DORİ DORCA","7499",30,"Nebim Kod: 26Y0897132","Diğer","",""
8041,"7135 DORİ DORCA","8299",60,"Nebim Kod: 26Y0897135","Diğer","",""
8042,"7147 DORİ DORCA","6899",90,"Nebim Kod: 26Y0897147","Diğer","",""
8043,"3280 YENİ TREND","8249",40,"Nebim Kod: 26Y1053280","Diğer","",""
8044,"4465 ALURRE","9999",70,"Nebim Kod: 26Y1164465","Diğer","",""
8045,"4523 ALURRE","10749",120,"Nebim Kod: 26Y1164523","Diğer","",""
8046,"4546 ALURRE","10599",80,"Nebim Kod: 26Y1164546","Diğer","",""
8047,"4558 ALURRE","11249",130,"Nebim Kod: 26Y1164558","Diğer","",""
8048,"4563 ALURRE","9999",120,"Nebim Kod: 26Y1164563","Diğer","",""
8049,"4564 ALURRE","12499",160,"Nebim Kod: 26Y1164564","Diğer","",""
8050,"3467 OMNİA","5699",90,"Nebim Kod: 26Y1233467","Diğer","",""
8051,"3472 OMNİA","6899",80,"Nebim Kod: 26Y1233472","Diğer","",""
8052,"3474 OMNİA","6899",80,"Nebim Kod: 26Y1233474","Diğer","",""
8053,"7033 OMNİA","3499",30,"Nebim Kod: 26Y1237033","Diğer","",""
8054,"İM117 MOR SPOSA","36800",60,"Nebim Kod: 26Y130İM117","Diğer","",""
8055,"MR0275 MOR SPOSA","14500",10,"Nebim Kod: 26Y130MR0275GMS38","Diğer","",""
8056,"MR0275 MOR SPOSA","14500",10,"Nebim Kod: 26Y130MR0275GMS40","Diğer","",""
8057,"MR0275 MOR SPOSA","14500",10,"Nebim Kod: 26Y130MR0275GMS42","Diğer","",""
8058,"MR0390 MOR SPOSA","16300",10,"Nebim Kod: 26Y130MR0390BKR38","Diğer","",""
8059,"MR0390 MOR SPOSA","16300",10,"Nebim Kod: 26Y130MR0390BKR40","Diğer","",""
8060,"MR0390 MOR SPOSA","16300",10,"Nebim Kod: 26Y130MR0390BKR42","Diğer","",""
8061,"MR0390 MOR SPOSA","16300",10,"Nebim Kod: 26Y130MR0390ZEY38","Diğer","",""
8062,"MR0390 MOR SPOSA","16300",10,"Nebim Kod: 26Y130MR0390ZEY40","Diğer","",""
8063,"MR0390 MOR SPOSA","16300",10,"Nebim Kod: 26Y130MR0390ZEY42","Diğer","",""
8064,"MR0407 MOR SPOSA","22800",10,"Nebim Kod: 26Y130MR0407SYH38","Diğer","",""
8065,"MR0407 MOR SPOSA","22800",10,"Nebim Kod: 26Y130MR0407SYH40","Diğer","",""
8066,"MR0407 MOR SPOSA","22800",10,"Nebim Kod: 26Y130MR0407SYH42","Diğer","",""
8067,"MR0409 MOR SPOSA","15000",10,"Nebim Kod: 26Y130MR0409SYH38","Diğer","",""
8068,"MR0409 MOR SPOSA","15000",10,"Nebim Kod: 26Y130MR0409SYH40","Diğer","",""
8069,"MR0409 MOR SPOSA","15000",10,"Nebim Kod: 26Y130MR0409SYH42","Diğer","",""
8070,"MR0439 MOR SPOSA","28300",10,"Nebim Kod: 26Y130MR0439KRM38","Diğer","",""
8071,"MR0439 MOR SPOSA","28300",10,"Nebim Kod: 26Y130MR0439KRM40","Diğer","",""
8072,"MR0439 MOR SPOSA","28300",10,"Nebim Kod: 26Y130MR0439KRM42","Diğer","",""
8073,"MR0471 MOR SPOSA","23500",10,"Nebim Kod: 26Y130MR0471SYG38","Diğer","",""
8074,"MR0471 MOR SPOSA","23500",10,"Nebim Kod: 26Y130MR0471SYG40","Diğer","",""
8075,"MR0471 MOR SPOSA","23500",10,"Nebim Kod: 26Y130MR0471SYG42","Diğer","",""
8076,"MR0474 MOR SPOSA","23500",10,"Nebim Kod: 26Y130MR0474SYG38","Diğer","",""
8077,"MR0474 MOR SPOSA","23500",10,"Nebim Kod: 26Y130MR0474SYG40","Diğer","",""
8078,"MR0474 MOR SPOSA","23500",10,"Nebim Kod: 26Y130MR0474SYG42","Diğer","",""
8079,"MR0487 MOR SPOSA","19300",10,"Nebim Kod: 26Y130MR0487KAH38","Diğer","",""
8080,"MR0487 MOR SPOSA","19300",10,"Nebim Kod: 26Y130MR0487KAH40","Diğer","",""
8081,"MR0487 MOR SPOSA","19300",10,"Nebim Kod: 26Y130MR0487KAH42","Diğer","",""
8082,"MR0489 MOR SPOSA","25300",10,"Nebim Kod: 26Y130MR0489BRD38","Diğer","",""
